Player_Name,Kaggle_Match_Name,City,Sample_Innings,Sample_Balls,Confidence_Weight,Overall_Econ,City_Econ,City_Baseline_Econ,City_Deviation,Overall_Avg,City_Avg,Overall_SR,City_SR
Tushar Deshpande,Tushar Deshpande,Lucknow,1,24,0.0,9.47,10.75,8.28,0.0,26.97,0.0,17.14,0.0
Tushar Deshpande,Tushar Deshpande,Mumbai,4,84,0.702,9.47,9.14,9.73,0.03,26.97,32.0,17.14,21.0
Tushar Deshpande,Tushar Deshpande,Visakhapatnam,1,24,0.0,9.47,6.0,10.82,0.0,26.97,0.0,17.14,0.0
Umran Malik,Umran Malik,Chennai,1,18,0.0,9.4,6.0,9.25,0.0,26.62,18.0,17.0,18.0
Umran Malik,Umran Malik,Delhi,1,6,0.0,9.4,22.0,10.16,0.0,26.62,0.0,17.0,0.0
Umran Malik,Umran Malik,Hyderabad,4,60,0.387,9.4,9.4,9.77,0.0,26.62,31.33,17.0,20.0
Umran Malik,Umran Malik,Kolkata,1,9,0.0,9.4,19.33,10.68,0.0,26.62,29.0,17.0,9.0
Umran Malik,Umran Malik,Lucknow,1,12,0.0,9.4,11.0,8.28,0.0,26.62,22.0,17.0,12.0
Umran Malik,Umran Malik,Mumbai,12,321,0.95,9.4,9.4,9.73,0.0,26.62,22.86,17.0,14.59
Umran Malik,Umran Malik,Pune,3,72,0.53,9.4,10.25,8.78,-0.093,26.62,24.6,17.0,14.4
Vaibhav Arora,Vaibhav Arora,Bengaluru,1,12,0.0,9.36,12.0,10.3,0.0,31.12,0.0,20.06,0.0
Vaibhav Arora,Vaibhav Arora,Chennai,2,48,0.326,9.36,7.25,9.25,0.21,31.12,19.33,20.06,16.0
Vaibhav Arora,Vaibhav Arora,Hyderabad,1,18,0.0,9.36,11.0,9.77,0.0,31.12,16.5,20.06,9.0
Vaibhav Arora,Vaibhav Arora,Kolkata,5,102,0.824,9.36,10.12,10.68,-0.056,31.12,28.67,20.06,17.0
Vaibhav Arora,Vaibhav Arora,Lucknow,1,12,0.0,9.36,10.5,8.28,0.0,31.12,0.0,20.06,0.0
Vaibhav Arora,Vaibhav Arora,Mumbai,5,124,0.854,9.36,9.32,9.73,0.004,31.12,96.5,20.06,62.0
Vaibhav Arora,Vaibhav Arora,Pune,1,24,0.0,9.36,10.75,8.78,0.0,31.12,21.5,20.06,12.0
Vaibhav Arora,Vaibhav Arora,Visakhapatnam,1,24,0.0,9.36,6.75,10.82,0.0,31.12,9.0,20.06,8.0
Varun Chakravarthy,Varun Chakravarthy,Ahmedabad,1,24,0.0,7.78,13.5,9.7,0.0,25.78,0.0,19.9,0.0
Varun Chakravarthy,Varun Chakravarthy,Bengaluru,2,36,0.307,7.78,7.83,10.3,-0.004,25.78,15.67,19.9,12.0
Varun Chakravarthy,Varun Chakravarthy,Chennai,2,48,0.326,7.78,8.0,9.25,-0.021,25.78,32.0,19.9,24.0
Varun Chakravarthy,Varun Chakravarthy,Delhi,1,24,0.0,7.78,4.25,10.16,0.0,25.78,8.5,19.9,12.0
Varun Chakravarthy,Varun Chakravarthy,Hyderabad,1,22,0.0,7.78,6.22,9.77,0.0,25.78,23.0,19.9,22.0
Varun Chakravarthy,Varun Chakravarthy,Kolkata,13,293,0.95,7.78,9.53,10.68,-0.13,25.78,25.83,19.9,16.28
Varun Chakravarthy,Varun Chakravarthy,Lucknow,1,18,0.0,7.78,10.0,8.28,0.0,25.78,10.0,19.9,6.0
Varun Chakravarthy,Varun Chakravarthy,Mohali,1,24,0.0,7.78,6.75,9.42,0.0,25.78,27.0,19.9,24.0
Varun Chakravarthy,Varun Chakravarthy,Mumbai,10,294,0.95,7.78,8.57,9.73,-0.071,25.78,52.5,19.9,36.75
Varun Chakravarthy,Varun Chakravarthy,Pune,2,48,0.326,7.78,7.12,8.78,0.073,25.78,28.5,19.9,24.0
Varun Chakravarthy,Varun Chakravarthy,Visakhapatnam,1,24,0.0,7.78,8.5,10.82,0.0,25.78,11.33,19.9,8.0
Venkatesh Iyer,Venkatesh Iyer,Mumbai,4,36,0.307,10.75,10.67,9.73,0.007,47.67,0.0,27.0,0.0
Venkatesh Iyer,Venkatesh Iyer,Visakhapatnam,1,6,0.0,10.75,28.0,10.82,0.0,47.67,0.0,27.0,0.0
Vijay Shankar,Vijay Shankar,Mumbai,1,6,0.0,9.35,2.0,9.73,0.0,38.33,0.0,25.0,0.0
Vijay Shankar,Vijay Shankar,Pune,1,6,0.0,9.35,14.0,8.78,0.0,38.33,14.0,25.0,6.0
Vijaykumar Vyshak,Vijaykumar Vyshak,Bengaluru,8,171,0.901,10.31,9.75,10.3,0.045,30.38,23.17,17.77,14.25
Vijaykumar Vyshak,Vijaykumar Vyshak,Mohali,1,18,0.0,10.31,9.67,9.42,0.0,30.38,14.5,17.77,9.0
Vijaykumar Vyshak,Vijaykumar Vyshak,Mumbai,2,36,0.307,10.31,11.5,9.73,-0.106,30.38,23.0,17.77,12.0
Wanindu Hasaranga,Wanindu Hasaranga,Bengaluru,4,78,0.62,8.9,8.85,10.3,0.004,28.67,28.75,19.33,19.5
Wanindu Hasaranga,Wanindu Hasaranga,Delhi,1,24,0.0,8.9,8.0,10.16,0.0,28.67,0.0,19.33,0.0
Wanindu Hasaranga,Wanindu Hasaranga,Lucknow,1,24,0.0,8.9,5.0,8.28,0.0,28.67,20.0,19.33,24.0
Wanindu Hasaranga,Wanindu Hasaranga,Mohali,1,24,0.0,8.9,9.75,9.42,0.0,28.67,19.5,19.33,12.0
Wanindu Hasaranga,Wanindu Hasaranga,Mumbai,1,24,0.0,8.9,13.25,9.73,0.0,28.67,26.5,19.33,12.0
Washington Sundar,Washington Sundar,Ahmedabad,1,36,0.307,8.67,9.0,9.7,-0.029,44.31,0.0,30.77,0.0
Washington Sundar,Washington Sundar,Chennai,1,16,0.0,8.67,5.93,9.25,0.0,44.31,0.0,30.77,0.0
Washington Sundar,Washington Sundar,Delhi,1,12,0.0,8.67,23.0,10.16,0.0,44.31,46.0,30.77,12.0
Washington Sundar,Washington Sundar,Hyderabad,4,72,0.53,8.67,8.25,9.77,0.038,44.31,33.0,30.77,24.0
Washington Sundar,Washington Sundar,Kolkata,1,12,0.0,8.67,10.0,10.68,0.0,44.31,0.0,30.77,0.0
Washington Sundar,Washington Sundar,Lucknow,1,6,0.0,8.67,11.0,8.28,0.0,44.31,0.0,30.77,0.0
Washington Sundar,Washington Sundar,Mumbai,6,192,0.922,8.67,6.72,9.73,0.175,44.31,21.5,30.77,19.2
Washington Sundar,Washington Sundar,Pune,2,39,0.31,8.67,11.54,8.78,-0.316,44.31,0.0,30.77,0.0
Will Jacks,Will Jacks,Bengaluru,1,18,0.0,10.5,10.67,10.3,0.0,42.0,0.0,24.0,0.0
Will Jacks,Will Jacks,Dharamsala,1,6,0.0,10.5,5.0,9.52,0.0,42.0,0.0,24.0,0.0
Will Jacks,Will Jacks,Hyderabad,1,12,0.0,10.5,11.5,9.77,0.0,42.0,23.0,24.0,12.0
Will Jacks,Will Jacks,Mumbai,1,12,0.0,10.5,12.0,9.73,0.0,42.0,24.0,24.0,12.0
Yash Dayal,Yash Dayal,Ahmedabad,5,182,0.912,9.55,10.23,9.7,-0.062,35.7,77.5,22.43,45.5
Yash Dayal,Yash Dayal,Bengaluru,6,144,0.874,9.55,8.79,10.3,0.061,35.7,35.17,22.43,24.0
Yash Dayal,Yash Dayal,Chennai,1,18,0.0,9.55,9.33,9.25,0.0,35.7,28.0,22.43,18.0
Yash Dayal,Yash Dayal,Delhi,1,6,0.0,9.55,12.0,10.16,0.0,35.7,0.0,22.43,0.0
Yash Dayal,Yash Dayal,Dharamsala,1,12,0.0,9.55,11.0,9.52,0.0,35.7,0.0,22.43,0.0
Yash Dayal,Yash Dayal,Hyderabad,1,14,0.0,9.55,6.09,9.77,0.0,35.7,14.0,22.43,14.0
Yash Dayal,Yash Dayal,Jaipur,1,24,0.0,9.55,9.25,9.51,0.0,35.7,37.0,22.43,24.0
Yash Dayal,Yash Dayal,Kolkata,2,44,0.317,9.55,12.74,10.68,-0.238,35.7,23.25,22.43,11.0
Yash Dayal,Yash Dayal,Mumbai,5,162,0.892,9.55,9.26,9.73,0.026,35.7,22.73,22.43,14.73
Yash Dayal,Yash Dayal,Pune,2,36,0.307,9.55,10.67,8.78,-0.124,35.7,21.33,22.43,12.0
Yash Thakur,Yash Thakur,Ahmedabad,1,48,0.326,10.41,12.0,9.7,-0.144,28.79,0.0,16.83,0.0
Yash Thakur,Yash Thakur,Bengaluru,1,24,0.0,10.41,9.75,10.3,0.0,28.79,19.5,16.83,12.0
Yash Thakur,Yash Thakur,Chennai,3,71,0.515,10.41,10.08,9.25,0.032,28.79,39.67,16.83,23.67
Yash Thakur,Yash Thakur,Hyderabad,2,40,0.311,10.41,11.19,9.77,-0.07,28.79,75.0,16.83,40.0
Yash Thakur,Yash Thakur,Jaipur,1,18,0.0,10.41,14.33,9.51,0.0,28.79,0.0,16.83,0.0
Yash Thakur,Yash Thakur,Kolkata,2,30,0.304,10.41,11.8,10.68,-0.104,28.79,19.67,16.83,10.0
Yash Thakur,Yash Thakur,Lucknow,8,169,0.899,10.41,9.57,8.28,0.104,28.79,22.5,16.83,14.08
Yash Thakur,Yash Thakur,Mohali,1,20,0.0,10.41,10.91,9.42,0.0,28.79,12.0,16.83,6.67
Yudhvir Singh,Yudhvir Singh,Hyderabad,1,18,0.0,9.4,8.67,9.77,0.0,23.5,26.0,15.0,18.0
Yudhvir Singh,Yudhvir Singh,Jaipur,1,12,0.0,9.4,13.5,9.51,0.0,23.5,0.0,15.0,0.0
Yudhvir Singh,Yudhvir Singh,Lucknow,2,30,0.304,9.4,8.8,8.28,0.074,23.5,14.67,15.0,10.0
Yuzvendra Chahal,Yuzvendra Chahal,Ahmedabad,3,144,0.874,8.12,8.42,9.7,-0.027,21.86,50.5,16.19,36.0
Yuzvendra Chahal,Yuzvendra Chahal,Bengaluru,1,24,0.0,8.12,7.0,10.3,0.0,21.86,14.0,16.19,12.0
Yuzvendra Chahal,Yuzvendra Chahal,Chennai,1,24,0.0,8.12,6.75,9.25,0.0,21.86,13.5,16.19,12.0
Yuzvendra Chahal,Yuzvendra Chahal,Delhi,1,24,0.0,8.12,12.0,10.16,0.0,21.86,48.0,16.19,24.0
Yuzvendra Chahal,Yuzvendra Chahal,Dharamsala,1,24,0.0,8.12,10.0,9.52,0.0,21.86,0.0,16.19,0.0
Yuzvendra Chahal,Yuzvendra Chahal,Guwahati,2,48,0.326,8.12,9.75,9.61,-0.15,21.86,19.5,16.19,12.0
Yuzvendra Chahal,Yuzvendra Chahal,Hyderabad,2,48,0.326,8.12,9.88,9.77,-0.157,21.86,19.75,16.19,12.0
Yuzvendra Chahal,Yuzvendra Chahal,Jaipur,10,215,0.945,8.12,8.94,9.51,-0.077,21.86,24.62,16.19,16.54
Yuzvendra Chahal,Yuzvendra Chahal,Kolkata,3,72,0.53,8.12,9.25,10.68,-0.084,21.86,22.2,16.19,14.4
Yuzvendra Chahal,Yuzvendra Chahal,Lucknow,1,24,0.0,8.12,10.25,8.28,0.0,21.86,0.0,16.19,0.0
Yuzvendra Chahal,Yuzvendra Chahal,Mullanpur,1,24,0.0,8.12,8.0,8.88,0.0,21.86,16.0,16.19,12.0
Yuzvendra Chahal,Yuzvendra Chahal,Mumbai,14,426,0.95,8.12,8.04,9.73,0.007,21.86,17.84,16.19,13.31
Yuzvendra Chahal,Yuzvendra Chahal,Pune,2,48,0.326,8.12,6.0,8.78,0.233,21.86,12.0,16.19,12.0
